"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 26 18:57:04 GMT 2024","Fri Jan 26 18:57:05 GMT 2024","1111","Test Cycle 1 - Registration","Test Case 18 - Non-ascii Password","","","","Register User",""
"failed","Fri Jan 26 18:57:11 GMT 2024","Fri Jan 26 18:57:11 GMT 2024","204","Test Cycle 1 - Registration","Test Case 33 - Existing Email","","","","Register User",""
"passed","Fri Jan 26 18:57:17 GMT 2024","Fri Jan 26 18:57:17 GMT 2024","219","Test Cycle 2 - Login","Test Case 3 - Missing Password","","","","Login",""
"passed","Fri Jan 26 18:57:17 GMT 2024","Fri Jan 26 18:57:17 GMT 2024","310","Test Cycle 2 - Login","Test Case 1 - Valid Login Details","","","","Login",""
"passed","Fri Jan 26 18:57:00 GMT 2024","Fri Jan 26 18:57:00 GMT 2024","205","Test Cycle 1 - Registration","Test Case 12 - Too Short Username","","","","Register User",""
"passed","Fri Jan 26 18:57:18 GMT 2024","Fri Jan 26 18:57:18 GMT 2024","328","Test Cycle 2 - Login","Test Case 7 - Invalid Password","","","","Login",""
"passed","Fri Jan 26 18:57:10 GMT 2024","Fri Jan 26 18:57:10 GMT 2024","108","Test Cycle 1 - Registration","Test Case 28 - Too Short Phone Number","","","","Register User",""
"failed","Fri Jan 26 18:57:08 GMT 2024","Fri Jan 26 18:57:09 GMT 2024","230","Test Cycle 1 - Registration","Test Case 26 - Too Long Last Name","","","","Register User",""
"passed","Fri Jan 26 18:57:19 GMT 2024","Fri Jan 26 18:57:19 GMT 2024","122","Test Cycle 3 - Profile","Test Case 1 - Accessing Profile","","","","User Profile",""
"passed","Fri Jan 26 18:57:00 GMT 2024","Fri Jan 26 18:57:00 GMT 2024","208","Test Cycle 1 - Registration","Test Case 11 - Empty Usage Type","","","","Register User",""
"passed","Fri Jan 26 18:57:05 GMT 2024","Fri Jan 26 18:57:06 GMT 2024","230","Test Cycle 1 - Registration","Test Case 21 - No Lowercase Password","","","","Register User",""
"failed","Fri Jan 26 18:57:11 GMT 2024","Fri Jan 26 18:57:12 GMT 2024","206","Test Cycle 1 - Registration","Test Case 34 - Existing Phone Number","","","","Register User",""
"failed","Fri Jan 26 18:57:06 GMT 2024","Fri Jan 26 18:57:07 GMT 2024","1211","Test Cycle 1 - Registration","Test Case 23 - Invalid Email","","","","Register User",""
"passed","Fri Jan 26 18:57:17 GMT 2024","Fri Jan 26 18:57:18 GMT 2024","115","Test Cycle 2 - Login","Test Case 4 - Empty Username","","","","Login",""
"failed","Fri Jan 26 18:56:57 GMT 2024","Fri Jan 26 18:56:57 GMT 2024","261","Test Cycle 1 - Registration","Test Case 7 - Empty Email","","","","Register User",""
"failed","Fri Jan 26 18:56:57 GMT 2024","Fri Jan 26 18:56:57 GMT 2024","218","Test Cycle 1 - Registration","Test Case 5 - Empty Username","","","","Register User",""
"passed","Fri Jan 26 18:56:56 GMT 2024","Fri Jan 26 18:56:57 GMT 2024","232","Test Cycle 1 - Registration","Test Case 4 - Excess Data In Request Body","","","","Register User",""
"failed","Fri Jan 26 18:57:05 GMT 2024","Fri Jan 26 18:57:05 GMT 2024","227","Test Cycle 1 - Registration","Test Case 20 - Too Long Password","","","","Register User",""
"failed","Fri Jan 26 18:56:59 GMT 2024","Fri Jan 26 18:57:00 GMT 2024","983","Test Cycle 1 - Registration","Test Case 9 - Empty Last Name","","","","Register User",""
"failed","Fri Jan 26 18:57:00 GMT 2024","Fri Jan 26 18:57:02 GMT 2024","1249","Test Cycle 1 - Registration","Test Case 14 - Spec Char in Username","","","","Register User",""
"passed","Fri Jan 26 18:56:57 GMT 2024","Fri Jan 26 18:56:57 GMT 2024","214","Test Cycle 1 - Registration","Test Case 6 - Empty Password","","","","Register User",""
"passed","Fri Jan 26 18:57:05 GMT 2024","Fri Jan 26 18:57:05 GMT 2024","111","Test Cycle 1 - Registration","Test Case 19 - Too Short Password","","","","Register User",""
"passed","Fri Jan 26 18:57:10 GMT 2024","Fri Jan 26 18:57:10 GMT 2024","247","Test Cycle 1 - Registration","Test Case 29 - Too Long Phone Number","","","","Register User",""
"failed","Fri Jan 26 18:57:16 GMT 2024","Fri Jan 26 18:57:17 GMT 2024","1115","Test Cycle 1 - Registration","Test Case 41 - Request Without Usage Type","","","","Register User",""
"failed","Fri Jan 26 18:57:13 GMT 2024","Fri Jan 26 18:57:14 GMT 2024","1161","Test Cycle 1 - Registration","Test Case 37 - Request Without First Name","","","","Register User",""
"failed","Fri Jan 26 18:57:02 GMT 2024","Fri Jan 26 18:57:03 GMT 2024","1214","Test Cycle 1 - Registration","Test Case 16 - Whitespace in Username","","","","Register User",""
"passed","Fri Jan 26 18:57:18 GMT 2024","Fri Jan 26 18:57:19 GMT 2024","213","Test Cycle 2 - Login","TestCase 8 - Excess Data in Request Body","","","","Login",""
"failed","Fri Jan 26 18:57:12 GMT 2024","Fri Jan 26 18:57:13 GMT 2024","1193","Test Cycle 1 - Registration","Test Case 36 - Request Without Phone Number","","","","Register User",""
"failed","Fri Jan 26 18:56:56 GMT 2024","Fri Jan 26 18:56:56 GMT 2024","217","Test Cycle 1 - Registration","Test Case 3 - Missing Username","","","","Register User",""
"failed","Fri Jan 26 18:57:19 GMT 2024","Fri Jan 26 18:57:20 GMT 2024","132","Test Cycle 4 - Logout","Test Case 1  - Logout After Login","","","","User Profile",""
"failed","Fri Jan 26 18:57:03 GMT 2024","Fri Jan 26 18:57:04 GMT 2024","1084","Test Cycle 1 - Registration","Test Case 17 - Non-ascii Username","","","","Register User",""
"passed","Fri Jan 26 18:56:56 GMT 2024","Fri Jan 26 18:56:56 GMT 2024","302","Test Cycle 1 - Registration","Test Case 2 - Invalid Verification Token","","","","Verify",""
"failed","Fri Jan 26 18:57:07 GMT 2024","Fri Jan 26 18:57:07 GMT 2024","226","Test Cycle 1 - Registration","Test Case 24 - Too Long First Name","","","","Register User",""
"passed","Fri Jan 26 18:57:18 GMT 2024","Fri Jan 26 18:57:18 GMT 2024","115","Test Cycle 2 - Login","Test Case 6 - Invalid Username","","","","Login",""
"failed","Fri Jan 26 18:57:07 GMT 2024","Fri Jan 26 18:57:08 GMT 2024","1107","Test Cycle 1 - Registration","Test Case 25 - Only Whitespace First Name","","","","Register User",""
"failed","Fri Jan 26 18:56:57 GMT 2024","Fri Jan 26 18:56:59 GMT 2024","1123","Test Cycle 1 - Registration","Test Case 8 - Empty First Name","","","","Register User",""
"passed","Fri Jan 26 18:57:00 GMT 2024","Fri Jan 26 18:57:00 GMT 2024","213","Test Cycle 1 - Registration","Test Case 13 - Too Long Username","","","","Register User",""
"failed","Fri Jan 26 18:57:14 GMT 2024","Fri Jan 26 18:57:15 GMT 2024","1124","Test Cycle 1 - Registration","Test Case 38 - Request Without Last Name","","","","Register User",""
