"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 08 17:02:14 GMT 2024","Thu Feb 08 17:02:14 GMT 2024","357","Test Cycle 1 - Registration","Test Case 10 - Empty Phone Number","","","","Register User",""
"passed","Thu Feb 08 17:07:04 GMT 2024","Thu Feb 08 17:07:04 GMT 2024","289","Test Cycle 5 - Search and List Ads","Test Case 32 - Pagination - Request Over Max Number of Pages","","","","Search",""
"passed","Thu Feb 08 17:07:08 GMT 2024","Thu Feb 08 17:07:09 GMT 2024","440","Test Cycle 6 - Posting Ads","Test Case 01 - Posting an Ad","","","","New Ad",""
"passed","Thu Feb 08 17:02:38 GMT 2024","Thu Feb 08 17:02:38 GMT 2024","261","Test Cycle 2 - Login","Test Case 04 - Empty Username","","","","Login",""
"passed","Thu Feb 08 17:02:45 GMT 2024","Thu Feb 08 17:02:45 GMT 2024","465","Test Cycle 3 - Profile","Test Case 04 - Changing First Name","","","","User Profile",""
"passed","Thu Feb 08 17:02:12 GMT 2024","Thu Feb 08 17:02:12 GMT 2024","371","Test Cycle 1 - Registration","Test Case 04 - Excess Data In Request Body","","","","Register User",""
"failed","Thu Feb 08 17:04:10 GMT 2024","Thu Feb 08 17:04:11 GMT 2024","262","Test Cycle 5 - Search and List Ads","Test Case 08 - View a Non-existing Ad","","","","View a certain ad",""
"failed","Thu Feb 08 17:02:29 GMT 2024","Thu Feb 08 17:02:31 GMT 2024","1521","Test Cycle 1 - Registration","Test Case 36 - Request Without Phone Number","","","","Register User",""
"failed","Thu Feb 08 17:03:04 GMT 2024","Thu Feb 08 17:03:05 GMT 2024","432","Test Cycle 3 - Profile","Test Case 15 - Changing Password Without Uppercase","","","","Login With Old Password",""
"failed","Thu Feb 08 17:02:13 GMT 2024","Thu Feb 08 17:02:14 GMT 2024","354","Test Cycle 1 - Registration","Test Case 08 - Empty First Name","","","","Register User",""
"failed","Thu Feb 08 17:03:00 GMT 2024","Thu Feb 08 17:03:01 GMT 2024","412","Test Cycle 3 - Profile","Test Case 13 - Changing Password Without Numbers","","","","Login With Old Password",""
"failed","Thu Feb 08 17:02:14 GMT 2024","Thu Feb 08 17:02:14 GMT 2024","353","Test Cycle 1 - Registration","Test Case 09 - Empty Last Name","","","","Register User",""
"failed","Thu Feb 08 17:03:07 GMT 2024","Thu Feb 08 17:03:07 GMT 2024","462","Test Cycle 3 - Profile","Test Case 17 - Changing First Name To Too Long","","","","User Profile",""
"passed","Thu Feb 08 17:02:26 GMT 2024","Thu Feb 08 17:02:26 GMT 2024","348","Test Cycle 1 - Registration","Test Case 30 - No Country Code in Phone Number","","","","Register User",""
"failed","Thu Feb 08 17:07:18 GMT 2024","Thu Feb 08 17:07:19 GMT 2024","437","Test Cycle 6 - Posting Ads","Test Case 11 - Negative Number as Input","","","","New Ad",""
"failed","Thu Feb 08 17:02:58 GMT 2024","Thu Feb 08 17:02:59 GMT 2024","419","Test Cycle 3 - Profile","Test Case 12 - Changing Password To Too Long","","","","Login With Old Password",""
"failed","Thu Feb 08 17:07:10 GMT 2024","Thu Feb 08 17:07:11 GMT 2024","443","Test Cycle 6 - Posting Ads","Test Case 03 - Empty Required Data","","","","New Ad",""
"failed","Thu Feb 08 17:02:34 GMT 2024","Thu Feb 08 17:02:34 GMT 2024","292","Test Cycle 1 - Registration","Test Case 39 - Request Without Password","","","","Register User",""
"passed","Thu Feb 08 17:02:53 GMT 2024","Thu Feb 08 17:02:53 GMT 2024","423","Test Cycle 3 - Profile","Test Case 09 - Changing Password Logged In","","","","Login With New Passord",""
"failed","Thu Feb 08 17:03:12 GMT 2024","Thu Feb 08 17:03:13 GMT 2024","463","Test Cycle 3 - Profile","Test Case 21 - Changing Phone Number To Too Short","","","","User Profile",""
"passed","Thu Feb 08 17:02:39 GMT 2024","Thu Feb 08 17:02:40 GMT 2024","416","Test Cycle 2 - Login","Test Case 08 - Excess Data in Request Body","","","","Login",""
"failed","Thu Feb 08 17:07:19 GMT 2024","Thu Feb 08 17:07:20 GMT 2024","437","Test Cycle 6 - Posting Ads","Test Case 12 - Zero as Input in Fields That Expect a Positive Number","","","","New Ad",""
"passed","Thu Feb 08 17:10:02 GMT 2024","Thu Feb 08 17:10:10 GMT 2024","8805","Test Cycle 7 - Editing Ads","Test Case 19 - Active Status to False","","","","All Ads By User",""
"failed","Thu Feb 08 17:02:49 GMT 2024","Thu Feb 08 17:02:49 GMT 2024","182","Test Cycle 3 - Profile","Test Case 07 - Changing Multiple Fields","","","","User Profile",""
"passed","Thu Feb 08 17:07:31 GMT 2024","Thu Feb 08 17:07:32 GMT 2024","490","Test Cycle 7 - Editing Ads","Test Case 01 - Editing an Ad","","","","Edit Ad",""
"failed","Thu Feb 08 17:08:53 GMT 2024","Thu Feb 08 17:08:54 GMT 2024","487","Test Cycle 7 - Editing Ads","Test Case 09 - String over 256 Characters in a Non-description Field","","","","Edit Ad",""
"passed","Thu Feb 08 17:02:15 GMT 2024","Thu Feb 08 17:02:15 GMT 2024","345","Test Cycle 1 - Registration","Test Case 12 - Too Short Username","","","","Register User",""
"failed","Thu Feb 08 17:05:31 GMT 2024","Thu Feb 08 17:05:32 GMT 2024","761","Test Cycle 5 - Search and List Ads","Test Case 24 - Search Functionality: Maximum Plot Area","","","","Search",""
"passed","Thu Feb 08 17:03:20 GMT 2024","Thu Feb 08 17:03:25 GMT 2024","4841","Test Cycle 5 - Search and List Ads","Test Case 01 - All Available Ads as User","","","","All Available Ads as User",""
"failed","Thu Feb 08 17:07:01 GMT 2024","Thu Feb 08 17:07:01 GMT 2024","245","Test Cycle 5 - Search and List Ads","Test Case 29 - Search Functionality: Heating","","","","Search Copy 2",""
"failed","Thu Feb 08 17:07:06 GMT 2024","Thu Feb 08 17:07:07 GMT 2024","925","Test Cycle 5 - Search and List Ads","Test Case 37 - Invalid Search Request: Wrong input type for boolean","","","","Search",""
"passed","Thu Feb 08 17:02:15 GMT 2024","Thu Feb 08 17:02:15 GMT 2024","349","Test Cycle 1 - Registration","Test Case 13 - Too Long Username","","","","Register User",""
"failed","Thu Feb 08 17:02:12 GMT 2024","Thu Feb 08 17:02:13 GMT 2024","380","Test Cycle 1 - Registration","Test Case 06 - Empty Password","","","","Register User",""
"failed","Thu Feb 08 17:02:34 GMT 2024","Thu Feb 08 17:02:34 GMT 2024","342","Test Cycle 1 - Registration","Test Case 40 - Request Without Email Address","","","","Register User",""
"failed","Thu Feb 08 17:02:19 GMT 2024","Thu Feb 08 17:02:21 GMT 2024","1685","Test Cycle 1 - Registration","Test Case 18 - Non-ascii Password","","","","Register User",""
"passed","Thu Feb 08 17:02:36 GMT 2024","Thu Feb 08 17:02:37 GMT 2024","733","Test Cycle 2 - Login","Test Case 01 - Valid Login Details","","","","Login",""
"failed","Thu Feb 08 17:03:36 GMT 2024","Thu Feb 08 17:03:43 GMT 2024","7139","Test Cycle 5 - Search and List Ads","Test Case 04 - All Ads by User","","","","All Ads by User",""
"failed","Thu Feb 08 17:02:32 GMT 2024","Thu Feb 08 17:02:34 GMT 2024","1470","Test Cycle 1 - Registration","Test Case 38 - Request Without Last Name","","","","Register User",""
"passed","Thu Feb 08 17:02:40 GMT 2024","Thu Feb 08 17:02:41 GMT 2024","503","Test Cycle 3 - Profile","Test Case 01 - Accessing Profile","","","","User Profile",""
"failed","Thu Feb 08 17:07:15 GMT 2024","Thu Feb 08 17:07:15 GMT 2024","438","Test Cycle 6 - Posting Ads","Test Case 07 - String over 256 Characters in Description","","","","New Ad",""
"failed","Thu Feb 08 17:02:16 GMT 2024","Thu Feb 08 17:02:16 GMT 2024","354","Test Cycle 1 - Registration","Test Case 15 - Only Whitespace Username","","","","Register User",""
"failed","Thu Feb 08 17:02:25 GMT 2024","Thu Feb 08 17:02:25 GMT 2024","345","Test Cycle 1 - Registration","Test Case 27 - Only Whitespace Last Name","","","","Register User",""
"failed","Thu Feb 08 17:02:27 GMT 2024","Thu Feb 08 17:02:28 GMT 2024","344","Test Cycle 1 - Registration","Test Case 33 - Existing Email","","","","Register User",""
"failed","Thu Feb 08 17:02:21 GMT 2024","Thu Feb 08 17:02:22 GMT 2024","335","Test Cycle 1 - Registration","Test Case 21 - No Lowercase Password","","","","Register User",""
"failed","Thu Feb 08 17:05:06 GMT 2024","Thu Feb 08 17:05:06 GMT 2024","470","Test Cycle 5 - Search and List Ads","Test Case 13 - Search Functionality: Address","","","","Search",""
"passed","Thu Feb 08 17:02:39 GMT 2024","Thu Feb 08 17:02:39 GMT 2024","607","Test Cycle 2 - Login","Test Case 07 - Invalid Password","","","","Login",""
"failed","Thu Feb 08 17:05:09 GMT 2024","Thu Feb 08 17:05:10 GMT 2024","769","Test Cycle 5 - Search and List Ads","Test Case 18 - Search Functionality: Minimum Date of Construction","","","","Search",""
"failed","Thu Feb 08 17:03:08 GMT 2024","Thu Feb 08 17:03:09 GMT 2024","471","Test Cycle 3 - Profile","Test Case 18 - Changing First Name To Whitespaces","","","","User Profile",""
"failed","Thu Feb 08 17:02:19 GMT 2024","Thu Feb 08 17:02:19 GMT 2024","187","Test Cycle 1 - Registration","Test Case 17 - Non-ascii Username","","","","Register User",""
"passed","Thu Feb 08 17:02:26 GMT 2024","Thu Feb 08 17:02:26 GMT 2024","343","Test Cycle 1 - Registration","Test Case 29 - Too Long Phone Number","","","","Register User",""
"passed","Thu Feb 08 17:10:11 GMT 2024","Thu Feb 08 17:10:11 GMT 2024","466","Test Cycle 7 - Editing Ads","Test Case 20 - Active Status to True","","","","Edit Ad",""
"failed","Thu Feb 08 17:02:29 GMT 2024","Thu Feb 08 17:02:29 GMT 2024","187","Test Cycle 1 - Registration","Test Case 35 - Request Without Username","","","","Register User",""
"passed","Thu Feb 08 17:07:12 GMT 2024","Thu Feb 08 17:07:12 GMT 2024","437","Test Cycle 6 - Posting Ads","Test Case 05 - Int Instead of Float","","","","New Ad",""
"passed","Thu Feb 08 17:07:13 GMT 2024","Thu Feb 08 17:07:14 GMT 2024","449","Test Cycle 6 - Posting Ads","Test Case 06 - Int Over Intmax","","","","New Ad",""
"failed","Thu Feb 08 17:02:24 GMT 2024","Thu Feb 08 17:02:25 GMT 2024","617","Test Cycle 1 - Registration","Test Case 26 - Too Long Last Name","","","","Register User",""
"passed","Thu Feb 08 17:05:04 GMT 2024","Thu Feb 08 17:05:05 GMT 2024","535","Test Cycle 5 - Search and List Ads","Test Case 12 - Search Functionality: Maximum Price","","","","Search",""
"passed","Thu Feb 08 17:05:29 GMT 2024","Thu Feb 08 17:05:29 GMT 2024","810","Test Cycle 5 - Search and List Ads","Test Case 22 - Search Functionality: Elevator","","","","Search",""
"failed","Thu Feb 08 17:02:42 GMT 2024","Thu Feb 08 17:02:43 GMT 2024","339","Test Cycle 3 - Profile","Test Case 02 - Deleting Profile","","","","User Profile",""
"failed","Thu Feb 08 17:09:49 GMT 2024","Thu Feb 08 17:09:49 GMT 2024","440","Test Cycle 7 - Editing Ads","Test Case 17 - Editing non-existent ad (API)","","","","Edit Ad",""
"failed","Thu Feb 08 17:03:44 GMT 2024","Thu Feb 08 17:03:44 GMT 2024","340","Test Cycle 5 - Search and List Ads","Test Case 05 - All Ads by Another User","","","","All Ads by Another User",""
"failed","Thu Feb 08 17:02:21 GMT 2024","Thu Feb 08 17:02:21 GMT 2024","186","Test Cycle 1 - Registration","Test Case 19 - Too Short Password","","","","Register User",""
"failed","Thu Feb 08 17:04:19 GMT 2024","Thu Feb 08 17:04:20 GMT 2024","466","Test Cycle 5 - Search and List Ads","Test Case 09 - View another user's inactive Ad","","","","View a certain ad",""
"passed","Thu Feb 08 17:08:22 GMT 2024","Thu Feb 08 17:08:23 GMT 2024","461","Test Cycle 7 - Editing Ads","Test Case 06 - Int Instead of Float","","","","Edit Ad",""
"passed","Thu Feb 08 17:03:25 GMT 2024","Thu Feb 08 17:03:30 GMT 2024","4816","Test Cycle 5 - Search and List Ads","Test Case 02 - All Available Ads as Visitor","","","","All Available Ads as Visitor",""
"failed","Thu Feb 08 17:05:30 GMT 2024","Thu Feb 08 17:05:31 GMT 2024","766","Test Cycle 5 - Search and List Ads","Test Case 23 - Search Functionality: Minimum Plot Area","","","","Search",""
"passed","Thu Feb 08 17:02:48 GMT 2024","Thu Feb 08 17:02:48 GMT 2024","463","Test Cycle 3 - Profile","Test Case 06 - Changing Phone Number","","","","User Profile",""
"failed","Thu Feb 08 17:02:34 GMT 2024","Thu Feb 08 17:02:36 GMT 2024","1600","Test Cycle 1 - Registration","Test Case 41 - Request Without Usage Type","","","","Register User",""
"failed","Thu Feb 08 17:06:24 GMT 2024","Thu Feb 08 17:06:24 GMT 2024","247","Test Cycle 5 - Search and List Ads","Test Case 27 - Search Functionality: Building Condition","","","","Search",""
"failed","Thu Feb 08 17:09:36 GMT 2024","Thu Feb 08 17:09:37 GMT 2024","488","Test Cycle 7 - Editing Ads","Test Case 14 - Zero as Input into Field Requiring Positive Number","","","","Edit Ad",""
"failed","Thu Feb 08 17:02:57 GMT 2024","Thu Feb 08 17:02:57 GMT 2024","427","Test Cycle 3 - Profile","Test Case 11 - Changing Password To Too Short","","","","Login With Old Password",""
"failed","Thu Feb 08 17:09:15 GMT 2024","Thu Feb 08 17:09:15 GMT 2024","183","Test Cycle 7 - Editing Ads","Test Case 11 - Wrong Input Type for Boolean (API)","","","","Edit Ad",""
"failed","Thu Feb 08 17:06:42 GMT 2024","Thu Feb 08 17:06:43 GMT 2024","248","Test Cycle 5 - Search and List Ads","Test Case 28 - Search Functionality: Property Type","","","","Search Copy",""
"failed","Thu Feb 08 17:05:07 GMT 2024","Thu Feb 08 17:05:08 GMT 2024","768","Test Cycle 5 - Search and List Ads","Test Case 15 - Search Functionality: Maximum Floor Area","","","","Search",""
"passed","Thu Feb 08 17:02:26 GMT 2024","Thu Feb 08 17:02:27 GMT 2024","347","Test Cycle 1 - Registration","Test Case 31 - Non-numerical Phone Number","","","","Register User",""
"passed","Thu Feb 08 17:02:39 GMT 2024","Thu Feb 08 17:02:39 GMT 2024","265","Test Cycle 2 - Login","Test Case 06 - Invalid Username","","","","Login",""
"failed","Thu Feb 08 17:07:06 GMT 2024","Thu Feb 08 17:07:06 GMT 2024","252","Test Cycle 5 - Search and List Ads","Test Case 36 - Invalid Search Request: Wrong input data in enum types","","","","Search",""
"failed","Thu Feb 08 17:10:43 GMT 2024","Thu Feb 08 17:10:43 GMT 2024","286","Test Cycle 7 - Editing Ads","Test Case 23 - Deleting an Ad Logged Out","","","","New Ad",""
"passed","Thu Feb 08 17:02:37 GMT 2024","Thu Feb 08 17:02:38 GMT 2024","491","Test Cycle 2 - Login","Test Case 03 - Missing Password","","","","Login",""
"failed","Thu Feb 08 17:03:30 GMT 2024","Thu Feb 08 17:03:34 GMT 2024","4801","Test Cycle 5 - Search and List Ads","Test Case 03 - Pagination of All Ads","","","","Pagination",""
"passed","Thu Feb 08 17:04:25 GMT 2024","Thu Feb 08 17:04:30 GMT 2024","4999","Test Cycle 5 - Search and List Ads","Test Case 10 - Search Function Sanity Test","","","","Search",""
"failed","Thu Feb 08 17:09:25 GMT 2024","Thu Feb 08 17:09:26 GMT 2024","486","Test Cycle 7 - Editing Ads","Test Case 12 - Negative Number as Input","","","","Edit Ad",""
"failed","Thu Feb 08 17:02:22 GMT 2024","Thu Feb 08 17:02:24 GMT 2024","1612","Test Cycle 1 - Registration","Test Case 23 - Invalid Email","","","","Register User",""
"failed","Thu Feb 08 17:09:04 GMT 2024","Thu Feb 08 17:09:04 GMT 2024","179","Test Cycle 7 - Editing Ads","Test Case 10 - Wrong Input Data in Enum Types (API)","","","","Edit Ad",""
"passed","Thu Feb 08 17:02:38 GMT 2024","Thu Feb 08 17:02:39 GMT 2024","597","Test Cycle 2 - Login","Test Case 05 - Empty Password","","","","Login",""
"passed","Thu Feb 08 17:02:46 GMT 2024","Thu Feb 08 17:02:47 GMT 2024","478","Test Cycle 3 - Profile","Test Case 05 - Changing Last Name","","","","User Profile",""
"failed","Thu Feb 08 17:02:11 GMT 2024","Thu Feb 08 17:02:12 GMT 2024","628","Test Cycle 1 - Registration","Test Case 03 - Missing Username","","","","Register User",""
"failed","Thu Feb 08 17:03:14 GMT 2024","Thu Feb 08 17:03:14 GMT 2024","462","Test Cycle 3 - Profile","Test Case 22 - Changing Phone Number To Too Long","","","","User Profile",""
"failed","Thu Feb 08 17:05:10 GMT 2024","Thu Feb 08 17:05:11 GMT 2024","769","Test Cycle 5 - Search and List Ads","Test Case 19 - Search Functionality: Maximum Date of Construction","","","","Search",""
"failed","Thu Feb 08 17:09:59 GMT 2024","Thu Feb 08 17:10:00 GMT 2024","634","Test Cycle 7 - Editing Ads","Test Case 18 - Editing an ad logged out","","","","Edit Ad",""
"passed","Thu Feb 08 17:02:28 GMT 2024","Thu Feb 08 17:02:29 GMT 2024","1558","Test Cycle 1 - Registration","Test Case 34 - Existing Phone Number","","","","Register User",""
"failed","Thu Feb 08 17:08:43 GMT 2024","Thu Feb 08 17:08:43 GMT 2024","484","Test Cycle 7 - Editing Ads","Test Case 08 - String over 256 Characters","","","","Edit Ad",""
"failed","Thu Feb 08 17:05:06 GMT 2024","Thu Feb 08 17:05:07 GMT 2024","768","Test Cycle 5 - Search and List Ads","Test Case 14 - Search Functionality: Minimum Floor Area","","","","Search",""
"failed","Thu Feb 08 17:04:01 GMT 2024","Thu Feb 08 17:04:01 GMT 2024","262","Test Cycle 5 - Search and List Ads","Test Case 07 - View a Certain Ad as Visitor","","","","View a certain ad",""
"passed","Thu Feb 08 17:07:04 GMT 2024","Thu Feb 08 17:07:05 GMT 2024","791","Test Cycle 5 - Search and List Ads","Test Case 33 - Search Functionality: Int Instead of Float","","","","Search",""
"passed","Thu Feb 08 17:04:46 GMT 2024","Thu Feb 08 17:04:47 GMT 2024","823","Test Cycle 5 - Search and List Ads","Test Case 11 - Search Functionality: Minimum Price","","","","Search",""
"failed","Thu Feb 08 17:02:16 GMT 2024","Thu Feb 08 17:02:19 GMT 2024","2814","Test Cycle 1 - Registration","Test Case 16 - Whitespace in Username","","","","Register User",""
"passed","Thu Feb 08 17:02:25 GMT 2024","Thu Feb 08 17:02:26 GMT 2024","349","Test Cycle 1 - Registration","Test Case 28 - Too Short Phone Number","","","","Register User",""
"failed","Thu Feb 08 17:07:21 GMT 2024","Thu Feb 08 17:07:21 GMT 2024","441","Test Cycle 6 - Posting Ads","Test Case 15 - Existing Address","","","","New Ad, Same Address",""
"failed","Thu Feb 08 17:02:31 GMT 2024","Thu Feb 08 17:02:32 GMT 2024","1427","Test Cycle 1 - Registration","Test Case 37 - Request Without First Name","","","","Register User",""
"failed","Thu Feb 08 17:05:48 GMT 2024","Thu Feb 08 17:05:49 GMT 2024","279","Test Cycle 5 - Search and List Ads","Test Case 25 - Search Functionality: Building Material","","","","Search",""
"passed","Thu Feb 08 17:03:52 GMT 2024","Thu Feb 08 17:03:52 GMT 2024","492","Test Cycle 5 - Search and List Ads","Test Case 06 - View a Certain Ad","","","","View a certain ad",""
"failed","Thu Feb 08 17:02:55 GMT 2024","Thu Feb 08 17:02:55 GMT 2024","428","Test Cycle 3 - Profile","Test Case 10 - Changing Password Logged Out","","","","Login With New Passord",""
"failed","Thu Feb 08 17:08:12 GMT 2024","Thu Feb 08 17:08:12 GMT 2024","180","Test Cycle 7 - Editing Ads","Test Case 05 - Invalid Input Data Type","","","","Edit Ad",""
"failed","Thu Feb 08 17:02:44 GMT 2024","Thu Feb 08 17:02:44 GMT 2024","502","Test Cycle 3 - Profile","Test Case 03 - Changing Username","","","","User Profile",""
"failed","Thu Feb 08 17:02:36 GMT 2024","Thu Feb 08 17:02:36 GMT 2024","182","Test Cycle 1 - Registration","Test Case 43 - No Numbers in Password","","","","Register User",""
"failed","Thu Feb 08 17:03:17 GMT 2024","Thu Feb 08 17:03:18 GMT 2024","457","Test Cycle 3 - Profile","Test Case 25 - Changing First Name To No Value","","","","User Profile",""
"passed","Thu Feb 08 17:02:14 GMT 2024","Thu Feb 08 17:02:15 GMT 2024","358","Test Cycle 1 - Registration","Test Case 11 - Empty Usage Type","","","","Register User",""
"failed","Thu Feb 08 17:09:47 GMT 2024","Thu Feb 08 17:09:48 GMT 2024","463","Test Cycle 7 - Editing Ads","Test Case 16 - Editing Another User's Ad (API)","","","","Edit Ad",""
"passed","Thu Feb 08 17:08:33 GMT 2024","Thu Feb 08 17:08:33 GMT 2024","457","Test Cycle 7 - Editing Ads","Test Case 07 - Int over Intmax","","","","Edit Ad",""
"failed","Thu Feb 08 17:02:21 GMT 2024","Thu Feb 08 17:02:21 GMT 2024","341","Test Cycle 1 - Registration","Test Case 20 - Too Long Password","","","","Register User",""
"failed","Thu Feb 08 17:03:11 GMT 2024","Thu Feb 08 17:03:11 GMT 2024","461","Test Cycle 3 - Profile","Test Case 20 - Changing Last Name To Whitespaces","","","","User Profile",""
"failed","Thu Feb 08 17:03:16 GMT 2024","Thu Feb 08 17:03:17 GMT 2024","460","Test Cycle 3 - Profile","Test Case 24 - Changing Phone Number With Special Characters","","","","User Profile",""
"failed","Thu Feb 08 17:08:02 GMT 2024","Thu Feb 08 17:08:02 GMT 2024","485","Test Cycle 7 - Editing Ads","Test Case 04 - Empty Required Data","","","","Edit Ad",""
"failed","Thu Feb 08 17:07:20 GMT 2024","Thu Feb 08 17:07:20 GMT 2024","267","Test Cycle 6 - Posting Ads","Test Case 14 - Posting Logged Out","","","","New Ad",""
"passed","Thu Feb 08 17:07:02 GMT 2024","Thu Feb 08 17:07:03 GMT 2024","759","Test Cycle 5 - Search and List Ads","Test Case 30 - Pagination - Number of Page","","","","Search",""
"passed","Thu Feb 08 17:10:22 GMT 2024","Thu Feb 08 17:10:22 GMT 2024","483","Test Cycle 7 - Editing Ads","Test Case 21 - Deleting an Ad","","","","New Ad",""
"failed","Thu Feb 08 17:02:15 GMT 2024","Thu Feb 08 17:02:16 GMT 2024","348","Test Cycle 1 - Registration","Test Case 14 - Spec Char in Username","","","","Register User",""
"failed","Thu Feb 08 17:07:17 GMT 2024","Thu Feb 08 17:07:17 GMT 2024","178","Test Cycle 6 - Posting Ads","Test Case 09 - Wrong Input Data in Enum Types (API)","","","","New Ad",""
