"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 26 00:22:04 GMT 2024","Fri Jan 26 00:22:05 GMT 2024","191","Test Cycle 4 - Logout","Test Case 1  - Logout After Login","","","","User Profile",""
"passed","Fri Jan 26 00:21:59 GMT 2024","Fri Jan 26 00:21:59 GMT 2024","423","Test Cycle 1 - Registration","TestCase_2_InvalidVerificationToken Copy","","","","Verify",""
"passed","Fri Jan 26 00:22:02 GMT 2024","Fri Jan 26 00:22:03 GMT 2024","173","Test Cycle 2 - Login","Test Case 6 - Invalid Username","","","","Login",""
"failed","Fri Jan 26 00:21:59 GMT 2024","Fri Jan 26 00:22:00 GMT 2024","373","Test Cycle 1 - Registration","TestCase_3_MissingUsername Copy","","","","Register User",""
"passed","Fri Jan 26 00:22:03 GMT 2024","Fri Jan 26 00:22:03 GMT 2024","425","Test Cycle 2 - Login","Test Case 7 - Invalid Password","","","","Login",""
"passed","Fri Jan 26 00:22:03 GMT 2024","Fri Jan 26 00:22:03 GMT 2024","273","Test Cycle 2 - Login","TestCase 8 - Excess Data in Request Body","","","","Login",""
"passed","Fri Jan 26 00:22:04 GMT 2024","Fri Jan 26 00:22:04 GMT 2024","177","Test Cycle 3 - Profile","Test Case 1 - Accessing Profile","","","","User Profile",""
"passed","Fri Jan 26 00:22:02 GMT 2024","Fri Jan 26 00:22:02 GMT 2024","169","Test Cycle 2 - Login","Test Case 4 - Empty Username","","","","Login",""
"passed","Fri Jan 26 00:22:03 GMT 2024","Fri Jan 26 00:22:04 GMT 2024","266","Test Cycle 3 - Profile","Test Case 1 - Accessing Profile","","","","Login",""
"passed","Fri Jan 26 00:22:04 GMT 2024","Fri Jan 26 00:22:04 GMT 2024","277","Test Cycle 4 - Logout","Test Case 1  - Logout After Login","","","","Login",""
"passed","Fri Jan 26 00:22:02 GMT 2024","Fri Jan 26 00:22:02 GMT 2024","419","Test Cycle 2 - Login","Test Case 5 - Empty Password","","","","Login",""
"passed","Fri Jan 26 00:22:00 GMT 2024","Fri Jan 26 00:22:01 GMT 2024","1467","Test Cycle 1 - Registration","TestCase_4_ExcessDataInRequestBody Copy","","","","Register User",""
"passed","Fri Jan 26 00:22:02 GMT 2024","Fri Jan 26 00:22:02 GMT 2024","337","Test Cycle 2 - Login","Test Case 3 - Missing Password","","","","Login",""
"passed","Fri Jan 26 00:22:04 GMT 2024","Fri Jan 26 00:22:04 GMT 2024","173","Test Cycle 4 - Logout","Test Case 1  - Logout After Login","","","","Logout",""
"passed","Fri Jan 26 00:22:01 GMT 2024","Fri Jan 26 00:22:02 GMT 2024","168","Test Cycle 2 - Login","Test Case 2 - Missing Username","","","","Login",""
"passed","Fri Jan 26 00:22:01 GMT 2024","Fri Jan 26 00:22:01 GMT 2024","277","Test Cycle 2 - Login","Test Case 1 - Valid Login Details","","","","Login",""
"passed","Fri Jan 26 00:22:04 GMT 2024","Fri Jan 26 00:22:04 GMT 2024","200","Test Cycle 4 - Logout","Test Case 1  - Logout After Login","","","","User Profile",""
